order_id,order_date,customer_id,product,category,region,quantity,unit_price,discount,revenue,cost,profit,salesperson
1525,2026-04-28,C057,Chair,Furniture,North,3,248.0,0.05,706.8,461.28,245.52,Ayesha
1526,2026-04-11,C071,Paper Box,Office Supplies,East,3,76.38,0.05,217.68,109.99,107.69,Bilal
1527,2026-04-02,C225,Desk,Furniture,South,2,592.35,0.0,1184.7,805.6,379.1,Fatima
1528,2026-04-01,C148,Cabinet,Furniture,North,2,496.52,0.0,993.04,655.41,337.63,Ahmed
1529,2026-04-28,C045,Phone,Electronics,North,2,693.51,0.0,1387.02,1026.39,360.63,Ayesha
1530,2026-04-22,C232,Phone,Electronics,South,2,698.97,0.0,1397.94,1034.48,363.46,Ali
1531,2026-04-13,C280,Cabinet,Furniture,North,2,490.68,0.0,981.36,647.7,333.66,Ahmed
1532,2026-04-11,C177,Cabinet,Furniture,North,2,501.35,0.0,1002.7,661.78,340.92,Ali
1533,2026-04-01,C287,Laptop,Electronics,East,3,887.52,0.05,2529.43,2023.55,505.88,Ahmed
1534,2026-04-09,C195,Laptop,Electronics,North,2,908.64,0.0,1817.28,1381.13,436.15,Sara
1535,2026-04-07,C293,Monitor,Electronics,South,2,297.43,0.0,594.86,428.3,166.56,Sara
1536,2026-04-23,C102,Phone,Electronics,North,2,713.09,0.0,1426.18,1055.37,370.81,Bilal
1537,2026-04-09,C035,Monitor,Electronics,North,3,299.62,0.05,853.92,647.18,206.74,Bilal
1538,2026-04-01,C034,Headphones,Electronics,South,3,120.76,0.05,344.17,235.48,108.69,Fatima
1539,2026-04-24,C280,Chair,Furniture,North,2,249.83,0.0,499.66,309.79,189.87,Ali
1540,2026-04-04,C066,Headphones,Electronics,South,3,121.01,0.05,344.88,235.97,108.91,Bilal
1541,2026-04-15,C224,Headphones,Electronics,North,2,122.01,0.0,244.02,158.61,85.41,Sara
1542,2026-04-15,C090,Monitor,Electronics,North,3,295.71,0.05,842.77,638.73,204.04,Ayesha
1543,2026-04-02,C295,Chair,Furniture,East,3,247.28,0.05,704.75,459.94,244.81,Ali
1544,2026-04-26,C251,Phone,Electronics,North,3,686.14,0.05,1955.5,1523.23,432.27,Bilal
1545,2026-04-28,C142,Paper Box,Office Supplies,East,3,73.69,0.05,210.02,106.11,103.91,Fatima
1546,2026-04-19,C156,Paper Box,Office Supplies,North,3,75.6,0.05,215.46,108.86,106.6,Ahmed
1547,2026-04-06,C149,Stationery Kit,Office Supplies,South,3,99.56,0.05,283.75,149.34,134.41,Ahmed
1548,2026-04-09,C188,Laptop,Electronics,East,2,912.41,0.0,1824.82,1386.86,437.96,Fatima
1549,2026-04-13,C276,Stationery Kit,Office Supplies,East,3,99.11,0.05,282.46,148.66,133.8,Ayesha
1550,2026-04-25,C136,Laptop,Electronics,North,2,885.65,0.0,1771.3,1346.19,425.11,Ali
1551,2026-04-22,C268,Bookshelf,Furniture,North,3,407.55,0.05,1161.52,782.5,379.02,Fatima
1552,2026-04-10,C223,Chair,Furniture,East,3,249.62,0.05,711.42,464.29,247.13,Ahmed
1553,2026-04-19,C006,Stationery Kit,Office Supplies,North,2,100.31,0.0,200.62,100.31,100.31,Fatima
1554,2026-04-19,C200,Laptop,Electronics,East,2,893.8,0.0,1787.6,1358.58,429.02,Ayesha
1555,2026-04-02,C250,Printer,Office Supplies,South,2,294.46,0.0,588.92,365.13,223.79,Fatima
1556,2026-04-08,C279,Printer,Office Supplies,North,2,300.73,0.0,601.46,372.91,228.55,Ayesha
1557,2026-04-05,C259,Desk,Furniture,South,2,591.22,0.0,1182.44,804.06,378.38,Sara
1558,2026-04-02,C285,Phone,Electronics,North,3,695.02,0.05,1980.81,1542.94,437.87,Ahmed
1559,2026-04-14,C208,Monitor,Electronics,North,2,296.88,0.0,593.76,427.51,166.25,Bilal
1560,2026-04-04,C234,Monitor,Electronics,South,3,305.8,0.05,871.53,660.53,211.0,Ahmed
1561,2026-04-24,C210,Stationery Kit,Office Supplies,North,2,99.5,0.0,199.0,99.5,99.5,Ahmed
1562,2026-04-19,C252,Cabinet,Furniture,South,2,492.66,0.0,985.32,650.31,335.01,Ayesha
1563,2026-04-16,C164,Headphones,Electronics,East,3,118.34,0.05,337.27,230.76,106.51,Ahmed
1564,2026-04-10,C129,Monitor,Electronics,East,3,294.7,0.05,839.89,636.55,203.34,Bilal
1565,2026-04-26,C176,Chair,Furniture,North,3,248.51,0.05,708.25,462.23,246.02,Ahmed
1566,2026-04-10,C270,Headphones,Electronics,North,2,120.72,0.0,241.44,156.94,84.5,Ayesha
1567,2026-04-20,C113,Cabinet,Furniture,East,3,491.89,0.05,1401.89,973.94,427.95,Ahmed
1568,2026-04-01,C028,Bookshelf,Furniture,North,2,400.76,0.0,801.52,512.97,288.55,Sara
1569,2026-04-24,C105,Printer,Office Supplies,East,2,302.44,0.0,604.88,375.03,229.85,Ali
1570,2026-04-11,C284,Chair,Furniture,South,3,253.62,0.05,722.82,471.73,251.09,Fatima
1571,2026-04-09,C277,Desk,Furniture,South,2,598.27,0.0,1196.54,813.65,382.89,Fatima
1572,2026-04-16,C006,Desk,Furniture,North,2,597.0,0.0,1194.0,811.92,382.08,Ayesha
1573,2026-04-02,C001,Printer,Office Supplies,North,3,304.57,0.05,868.02,566.5,301.52,Fatima
1574,2026-04-16,C059,Headphones,Electronics,South,3,119.18,0.05,339.66,232.4,107.26,Ayesha
1575,2026-04-06,C267,Monitor,Electronics,North,3,300.3,0.05,855.86,648.65,207.21,Ahmed
1576,2026-04-13,C158,Headphones,Electronics,North,2,122.38,0.0,244.76,159.09,85.67,Ali
1577,2026-04-06,C055,Desk,Furniture,East,3,611.02,0.05,1741.41,1246.48,494.93,Fatima
1578,2026-04-05,C029,Toner,Office Supplies,North,3,147.23,0.05,419.61,247.35,172.26,Fatima
1579,2026-04-04,C222,Laptop,Electronics,North,3,889.33,0.05,2534.59,2027.67,506.92,Fatima
1580,2026-04-02,C139,Bookshelf,Furniture,North,2,396.13,0.0,792.26,507.05,285.21,Ayesha
1581,2026-04-03,C039,Monitor,Electronics,East,3,299.62,0.05,853.92,647.18,206.74,Ali
1582,2026-04-12,C096,Chair,Furniture,South,2,247.1,0.0,494.2,306.4,187.8,Fatima
1583,2026-04-11,C032,Phone,Electronics,North,2,710.19,0.0,1420.38,1051.08,369.3,Fatima
1584,2026-04-19,C116,Paper Box,Office Supplies,East,2,74.13,0.0,148.26,71.16,77.1,Fatima
1585,2026-04-12,C156,Printer,Office Supplies,North,3,294.08,0.05,838.13,546.99,291.14,Ahmed
1586,2026-04-01,C100,Cabinet,Furniture,East,3,502.78,0.05,1432.92,995.5,437.42,Fatima
1587,2026-04-12,C184,Phone,Electronics,South,3,706.15,0.05,2012.53,1567.65,444.88,Fatima
1588,2026-04-20,C264,Bookshelf,Furniture,South,3,400.26,0.05,1140.74,768.5,372.24,Ali
1589,2026-04-16,C066,Bookshelf,Furniture,East,3,394.39,0.05,1124.01,757.23,366.78,Ali
1590,2026-04-07,C223,Laptop,Electronics,East,3,887.92,0.05,2530.57,2024.46,506.11,Sara
1591,2026-04-10,C041,Cabinet,Furniture,South,2,493.01,0.0,986.02,650.77,335.25,Fatima
1592,2026-04-23,C210,Desk,Furniture,South,3,593.66,,1691.93,1211.07,480.86,Ayesha
1593,2026-04-16,C035,Laptop,Electronics,East,2,903.89,0.0,1807.78,1373.91,433.87,Sara
1594,2026-04-20,C173,Laptop,Electronics,South,2,903.58,0.0,1807.16,1373.44,433.72,Ali
1595,2026-04-27,C191,Printer,Office Supplies,North,3,294.08,0.05,838.13,546.99,291.14,Bilal
1596,2026-04-06,C112,Stationery Kit,Office Supplies,South,2,99.52,0.0,199.04,99.52,99.52,Ahmed
1597,2026-04-19,C281,Bookshelf,Furniture,South,2,399.5,0.0,799.0,511.36,287.64,Sara
1598,2026-04-07,C085,Desk,Furniture,South,3,596.02,0.05,1698.66,1215.88,482.78,Ahmed
1599,2026-04-20,C164,Laptop,Electronics,South,3,888.87,0.05,2533.28,2026.62,506.66,Fatima
1600,2026-04-03,C215,Headphones,Electronics,South,2,117.7,0.0,235.4,153.01,82.39,Ahmed
1601,2026-05-26,C172,Chair,Furniture,East,2,253.97,0.05,482.54,314.92,167.62,Ali
1602,2026-05-27,C245,Printer,Office Supplies,South,2,298.79,0.05,567.7,370.5,197.2,Ayesha
1603,2026-05-23,C095,Desk,Furniture,North,2,591.03,0.05,1122.96,803.8,319.16,Ahmed
1604,2026-05-12,C264,Cabinet,Furniture,East,3,500.26,0.0,1500.78,990.51,510.27,Ayesha
1605,2026-05-25,C024,Cabinet,Furniture,South,2,496.46,0.05,943.27,655.33,287.94,Ali
1606,2026-05-16,C289,Laptop,Electronics,East,2,915.61,0.05,1739.66,1391.73,347.93,Bilal
1607,2026-05-14,C276,Chair,Furniture,North,2,250.84,0.05,476.6,311.04,165.56,Ali
1608,2026-05-22,C113,Phone,Electronics,North,2,698.68,0.05,1327.49,1034.05,293.44,Bilal
1609,2026-05-28,C110,Laptop,Electronics,East,2,917.97,0.05,1744.14,1395.31,348.83,Ahmed
1610,2026-05-08,C289,Desk,Furniture,South,2,593.24,0.05,1127.16,806.81,320.35,Ayesha
1611,2026-05-15,C135,Desk,Furniture,South,3,598.34,0.0,1795.02,1220.61,574.41,Sara
1612,2026-05-25,C254,Phone,Electronics,East,2,708.88,0.05,1346.87,1049.14,297.73,Sara
1613,2026-05-08,C089,Stationery Kit,Office Supplies,North,2,98.13,0.05,186.45,98.13,88.32,Bilal
1614,2026-05-23,C022,Phone,Electronics,South,3,687.37,0.0,2062.11,1525.96,536.15,Sara
1615,2026-05-06,C187,Phone,Electronics,South,3,691.31,0.0,2073.93,1534.71,539.22,Ayesha
1616,2026-05-16,C096,Monitor,Electronics,North,3,299.63,0.0,898.89,647.2,251.69,Fatima
1617,2026-05-01,C052,Cabinet,Furniture,East,2,493.68,0.05,937.99,651.66,286.33,Ahmed
1618,2026-05-24,C198,Stationery Kit,Office Supplies,North,3,100.73,0.0,302.19,151.09,151.1,Ali
1619,2026-05-22,C063,Laptop,Electronics,North,2,909.43,0.05,1727.92,1382.33,345.59,Fatima
1620,2026-05-07,C028,Cabinet,Furniture,South,2,506.5,0.05,962.35,668.58,293.77,Fatima
1621,2026-05-23,C021,Toner,Office Supplies,North,3,148.21,0.0,444.63,248.99,195.64,Ahmed
1622,2026-05-06,C222,Laptop,Electronics,East,2,896.72,0.05,1703.77,1363.01,340.76,Bilal
1623,2026-05-11,C193,Laptop,Electronics,North,3,908.44,0.0,2725.32,2071.24,654.08,Ahmed
1624,2026-05-04,C269,Phone,Electronics,South,3,704.75,0.0,2114.25,1564.55,549.7,Ali
1625,2026-05-18,C077,Headphones,Electronics,North,2,119.89,0.05,227.79,155.86,71.93,Ayesha
1626,2026-05-10,C239,Paper Box,Office Supplies,North,2,73.9,0.05,140.41,70.94,69.47,Ali
1627,2026-05-10,C208,Toner,Office Supplies,East,2,151.05,0.05,287.0,169.18,117.82,Fatima
1628,2026-05-11,C212,Bookshelf,Furniture,South,3,406.65,0.0,1219.95,780.77,439.18,Bilal
1629,2026-05-23,C212,Monitor,Electronics,South,3,297.07,0.0,891.21,641.67,249.54,Fatima
1630,2026-05-22,C207,Printer,Office Supplies,South,3,301.72,0.0,905.16,561.2,343.96,Bilal
1631,2026-05-20,C243,Monitor,Electronics,North,3,304.48,0.0,913.44,657.68,255.76,Bilal
1632,2026-05-21,C189,Headphones,Electronics,North,3,122.12,0.0,366.36,238.13,128.23,Ahmed
1633,2026-05-25,C134,Desk,Furniture,North,3,593.45,0.0,1780.35,1210.64,569.71,Ahmed
1634,2026-05-10,C078,Stationery Kit,Office Supplies,South,3,99.52,0.0,298.56,149.28,149.28,Fatima
1635,2026-05-08,C266,Cabinet,Furniture,East,2,507.35,0.05,963.97,669.7,294.27,Fatima
1636,2026-05-23,C091,Cabinet,Furniture,East,2,503.53,0.05,956.71,664.66,292.05,Sara
1637,2026-05-04,C264,Desk,Furniture,South,2,606.6,0.05,1152.54,824.98,327.56,Ahmed
1638,2026-05-22,C180,Stationery Kit,Office Supplies,North,2,98.1,0.05,186.39,98.1,88.29,Bilal
1639,2026-05-22,C235,Desk,Furniture,North,2,595.23,0.05,1130.94,809.51,321.43,Ali
1640,2026-05-20,C140,Phone,Electronics,North,3,692.43,,2077.29,1537.19,540.1,Sara
1641,2026-05-23,C213,Chair,Furniture,North,2,254.94,0.05,484.39,316.13,168.26,Ahmed
1642,2026-05-14,C079,Chair,Furniture,East,3,247.05,0.0,741.15,459.51,281.64,Ali
1643,2026-05-26,C047,Desk,Furniture,North,3,604.84,0.0,1814.52,1233.87,580.65,Ahmed
1644,2026-05-24,C041,Phone,Electronics,North,2,702.97,0.05,1335.64,1040.4,295.24,Ali
1645,2026-05-14,C086,Bookshelf,Furniture,North,2,394.11,0.05,748.81,504.46,244.35,Ayesha
1646,2026-05-03,C217,Headphones,Electronics,North,3,121.47,0.0,364.41,236.87,127.54,Ayesha
1647,2026-05-19,C273,Paper Box,Office Supplies,North,3,74.89,0.0,224.67,107.84,116.83,Bilal
1648,2026-05-11,C133,Laptop,Electronics,North,3,894.5,0.0,2683.5,2039.46,644.04,Bilal
1649,2026-05-19,C028,Laptop,Electronics,East,3,896.5,0.0,2689.5,2044.02,645.48,Bilal
1650,2026-05-21,C242,Desk,Furniture,East,3,598.71,0.0,1796.13,1221.37,574.76,Fatima
1651,2026-05-21,C050,Stationery Kit,Office Supplies,North,3,98.4,0.0,295.2,147.6,147.6,Sara
1652,2026-05-08,C210,Printer,Office Supplies,North,3,299.36,0.0,898.08,556.81,341.27,Ahmed
1653,2026-05-23,C294,Chair,Furniture,North,2,245.4,0.05,466.26,304.3,161.96,Fatima
1654,2026-05-21,C263,Monitor,Electronics,South,3,298.12,0.0,894.36,643.94,250.42,Bilal
1655,2026-05-01,C039,Headphones,Electronics,East,3,119.82,0.0,359.46,233.65,125.81,Fatima
1656,2026-05-11,C124,Phone,Electronics,North,3,696.07,0.0,2088.21,1545.28,542.93,Sara
1657,2026-05-15,C245,Cabinet,Furniture,East,3,494.59,0.0,1483.77,979.29,504.48,Ali
1658,2026-05-10,C111,Monitor,Electronics,South,3,303.05,0.0,909.15,654.59,254.56,Fatima
1659,2026-05-04,C070,Laptop,Electronics,East,3,917.97,0.0,2753.91,2092.97,660.94,Ahmed
1660,2026-05-20,C077,Phone,Electronics,East,2,712.83,0.05,1354.38,1054.99,299.39,Fatima
1661,2026-05-06,C018,Monitor,Electronics,North,2,302.48,0.05,574.71,435.57,139.14,Ahmed
1662,2026-05-01,C259,Chair,Furniture,South,3,247.42,0.0,742.26,460.2,282.06,Ahmed
1663,2026-05-14,C102,Laptop,Electronics,North,3,894.69,0.0,2684.07,2039.89,644.18,Sara
1664,2026-05-06,C021,Stationery Kit,Office Supplies,South,2,100.32,0.05,190.61,100.32,90.29,Ayesha
1665,2026-05-09,C035,Phone,Electronics,East,2,711.32,0.05,1351.51,1052.75,298.76,Fatima
1666,2026-05-14,C280,Toner,Office Supplies,North,2,149.22,0.05,283.52,167.13,116.39,Ayesha
1667,2026-05-24,C095,Desk,Furniture,South,3,601.97,0.0,1805.91,1228.02,577.89,Bilal
1668,2026-05-04,C261,Monitor,Electronics,North,3,303.7,0.0,911.1,655.99,255.11,Ahmed
1669,2026-05-01,C128,Laptop,Electronics,North,3,886.29,0.0,2658.87,2020.74,638.13,Fatima
1670,2026-05-14,C261,Desk,Furniture,North,2,606.87,0.05,1153.05,825.34,327.71,Ayesha
1671,2026-05-06,C205,Phone,Electronics,South,3,695.5,0.0,2086.5,1544.01,542.49,Fatima
1672,2026-05-18,C198,Monitor,Electronics,East,2,302.58,0.05,574.9,435.72,139.18,Ahmed
1673,2026-05-07,C190,Bookshelf,Furniture,North,2,398.47,0.05,757.09,510.04,247.05,Fatima
1674,2026-05-12,C019,Monitor,Electronics,North,3,295.53,0.0,886.59,638.34,248.25,Fatima
1675,2026-05-18,C185,Paper Box,Office Supplies,East,3,73.99,0.0,221.97,106.55,115.42,Ahmed
1676,2026-05-05,C170,Laptop,Electronics,East,2,889.26,0.05,1689.59,1351.68,337.91,Ahmed
1677,2026-05-25,C157,Toner,Office Supplies,North,3,151.87,0.0,455.61,255.14,200.47,Ayesha
1678,2026-05-26,C231,Phone,Electronics,South,3,687.03,0.0,2061.09,1525.21,535.88,Bilal
1679,2026-05-04,C061,Bookshelf,Furniture,South,2,394.63,0.05,749.8,505.13,244.67,Fatima
1680,2026-05-23,C126,Laptop,Electronics,East,2,890.87,0.05,1692.65,1354.12,338.53,Bilal
1681,2026-05-03,C224,Bookshelf,Furniture,North,3,406.59,0.0,1219.77,780.65,439.12,Sara
1682,2026-05-21,C274,Paper Box,Office Supplies,North,3,74.89,0.0,224.67,107.84,116.83,Fatima
1683,2026-05-01,C168,Bookshelf,Furniture,North,2,406.12,0.05,771.63,519.83,251.8,Fatima
1684,2026-05-06,C235,Headphones,Electronics,North,2,119.12,0.05,226.33,154.86,71.47,Bilal
1685,2026-05-10,C107,Phone,Electronics,North,2,698.1,0.05,1326.39,1033.19,293.2,Fatima
1686,2026-05-22,C031,Bookshelf,Furniture,South,3,394.07,0.0,1182.21,756.61,425.6,Sara
1687,2026-05-22,C097,Chair,Furniture,North,3,254.26,0.0,762.78,472.92,289.86,Sara
1688,2026-05-13,C221,Bookshelf,Furniture,South,2,398.6,0.05,757.34,510.21,247.13,Bilal
1689,2026-05-02,C064,Cabinet,Furniture,South,3,505.31,0.0,1515.93,1000.51,515.42,Bilal
1690,2026-05-14,C173,Monitor,Electronics,East,2,294.14,0.05,558.87,423.56,135.31,Bilal
1691,2026-05-24,C291,Headphones,Electronics,North,3,119.85,0.0,359.55,233.71,125.84,Ayesha
1692,2026-05-06,C243,Laptop,Electronics,South,2,889.72,0.05,1690.47,1352.37,338.1,Ayesha
1693,2026-05-11,C093,Printer,Office Supplies,East,2,302.33,0.05,574.43,374.89,199.54,Fatima
1694,2026-05-14,C275,Chair,Furniture,South,3,247.48,0.0,742.44,460.31,282.13,Bilal
1695,2026-05-02,C165,Printer,Office Supplies,North,3,299.53,0.0,898.59,557.13,341.46,Bilal
1696,2026-05-01,C089,Paper Box,Office Supplies,South,3,74.91,0.0,224.73,107.87,116.86,Ayesha
1697,2026-05-26,C227,Printer,Office Supplies,South,2,305.83,0.05,581.08,379.23,201.85,Fatima
1698,2026-05-28,C203,Laptop,Electronics,South,3,910.54,0.0,2731.62,2076.03,655.59,Bilal
1699,2026-05-09,C244,Bookshelf,Furniture,South,3,395.17,0.0,1185.51,758.73,426.78,Bilal
1700,2026-05-13,C214,Desk,Furniture,North,3,606.34,0.0,1819.02,1236.93,582.09,Sara
1701,2026-05-05,C167,Cabinet,Furniture,South,3,500.33,0.0,1500.99,990.65,510.34,Ahmed
1702,2026-05-15,C025,Paper Box,Office Supplies,East,2,74.82,0.05,142.16,71.83,70.33,Fatima
1703,2026-05-13,C292,Cabinet,Furniture,North,2,506.3,0.05,961.97,668.32,293.65,Sara
1704,2026-05-06,C107,Toner,Office Supplies,South,3,148.69,0.0,446.07,249.8,196.27,Ahmed
1705,2026-05-13,C263,Bookshelf,Furniture,North,3,398.64,0.0,1195.92,765.39,430.53,Bilal
1706,2026-05-09,C245,Laptop,Electronics,South,3,917.54,0.0,2752.62,2091.99,660.63,Ahmed
1707,2026-05-08,C109,Chair,Furniture,North,3,247.75,0.0,743.25,460.81,282.44,Sara
1708,2026-05-01,C188,Paper Box,Office Supplies,North,2,75.91,0.05,144.23,72.87,71.36,Ayesha
1709,2026-05-18,C270,Monitor,Electronics,South,2,294.52,0.05,559.59,424.11,135.48,Ahmed
1710,2026-05-20,C244,Laptop,Electronics,South,3,882.11,0.0,2646.33,2011.21,635.12,Ali
1711,2026-05-08,C095,Chair,Furniture,South,3,250.62,,751.86,466.15,285.71,Fatima
1712,2026-05-11,C168,Headphones,Electronics,South,2,119.9,0.05,227.81,155.87,71.94,Sara
1713,2026-05-22,C035,Desk,Furniture,South,3,604.3,0.0,1812.9,1232.77,580.13,Sara
1714,2026-05-22,C020,Headphones,Electronics,South,3,121.23,0.0,363.69,236.4,127.29,Bilal
1715,2026-05-20,C204,Toner,Office Supplies,North,2,150.28,0.05,285.53,168.31,117.22,Ahmed
1716,2026-05-17,C141,Chair,Furniture,East,2,253.69,0.05,482.01,314.58,167.43,Ayesha
1717,2026-05-22,C175,Desk,Furniture,North,2,607.49,0.05,1154.23,826.19,328.04,Ahmed
1718,2026-05-19,C238,Printer,Office Supplies,South,3,300.69,0.0,902.07,559.28,342.79,Bilal
1719,2026-05-08,C018,Cabinet,Furniture,North,3,495.83,0.0,1487.49,981.74,505.75,Ayesha
1720,2026-05-17,C114,Phone,Electronics,East,3,708.18,0.0,2124.54,1572.16,552.38,Bilal
1721,2026-05-06,C145,Printer,Office Supplies,East,2,304.35,0.05,578.26,377.39,200.87,Ayesha
1722,2026-05-07,C150,Phone,Electronics,South,2,713.34,0.05,1355.35,1055.74,299.61,Ahmed
1723,2026-05-18,C199,Headphones,Electronics,South,2,119.22,0.05,226.52,154.99,71.53,Ayesha
1724,2026-05-03,C091,Chair,Furniture,North,3,249.07,0.0,747.21,463.27,283.94,Sara
1725,2026-05-07,C288,Phone,Electronics,North,2,701.69,0.05,1333.21,1038.5,294.71,Ayesha
1726,2026-05-13,C154,Headphones,Electronics,East,2,122.0,0.05,231.8,158.6,73.2,Ali
1727,2026-05-07,C097,Laptop,Electronics,East,2,915.5,0.05,1739.45,1391.56,347.89,Ahmed
1728,2026-05-09,C010,Monitor,Electronics,East,2,297.69,0.05,565.61,428.67,136.94,Fatima
1729,2026-05-03,C180,Laptop,Electronics,South,3,891.65,0.0,2674.95,2032.96,641.99,Ali
1730,2026-05-21,C061,Bookshelf,Furniture,North,2,397.24,0.05,754.76,508.47,246.29,Sara
1731,2026-05-19,C258,Laptop,Electronics,South,2,901.44,0.05,1712.74,1370.19,342.55,Bilal
1732,2026-05-21,C237,Bookshelf,Furniture,North,2,402.21,0.05,764.2,514.83,249.37,Sara
1733,2026-05-14,C258,Phone,Electronics,South,2,688.15,0.05,1307.48,1018.46,289.02,Bilal
1734,2026-05-13,C182,Headphones,Electronics,East,3,119.23,0.0,357.69,232.5,125.19,Sara
1735,2026-05-05,C070,Paper Box,Office Supplies,East,2,75.82,0.05,144.06,72.79,71.27,Sara
1736,2026-05-20,C273,Monitor,Electronics,East,2,303.87,0.05,577.35,437.57,139.78,Fatima
1737,2026-05-01,C169,Desk,Furniture,North,2,607.25,0.05,1153.77,825.86,327.91,Ali
1738,2026-05-21,C167,Laptop,Electronics,East,2,912.76,0.05,1734.24,1387.4,346.84,Ayesha
1739,2026-05-15,C294,Toner,Office Supplies,South,2,152.72,0.05,290.17,171.05,119.12,Ayesha
1740,2026-05-05,C123,Phone,Electronics,South,3,702.48,0.0,2107.44,1559.51,547.93,Ayesha
1741,2026-05-21,C080,Monitor,Electronics,North,2,304.11,0.05,577.81,437.92,139.89,Ahmed
1742,2026-05-25,C147,Monitor,Electronics,North,2,296.16,0.05,562.7,426.47,136.23,Fatima
1743,2026-05-20,C204,Headphones,Electronics,East,2,120.16,0.05,228.3,156.21,72.09,Fatima
1744,2026-05-21,C061,Stationery Kit,Office Supplies,East,2,101.24,0.05,192.36,101.24,91.12,Ali
1745,2026-05-12,C148,Chair,Furniture,East,2,249.04,0.05,473.18,308.81,164.37,Ahmed
1746,2026-05-16,C019,Monitor,Electronics,East,3,303.93,0.0,911.79,656.49,255.3,Ali
1747,2026-05-26,C177,Chair,Furniture,South,2,253.58,0.05,481.8,314.44,167.36,Bilal
1748,2026-05-03,C115,Cabinet,Furniture,South,3,491.41,0.0,1474.23,972.99,501.24,Ahmed
1749,2026-05-08,C098,Cabinet,Furniture,South,2,491.42,0.05,933.7,648.67,285.03,Sara
1750,2026-05-22,C132,Bookshelf,Furniture,East,3,407.43,0.0,1222.29,782.27,440.02,Ayesha
1751,2026-06-19,C257,Laptop,Electronics,North,2,909.28,0.0,1818.56,1382.11,436.45,Ahmed
1752,2026-06-11,C170,Laptop,Electronics,North,3,906.17,0.05,2582.58,2066.07,516.51,Ahmed
1753,2026-06-17,C183,Laptop,Electronics,South,3,888.59,,2532.48,2025.99,506.49,Ayesha
1754,2026-06-12,C030,Monitor,Electronics,South,3,303.54,0.05,865.09,655.65,209.44,Ahmed
1755,2026-06-03,C201,Monitor,Electronics,East,3,305.14,0.05,869.65,659.1,210.55,Bilal
1756,2026-06-27,C003,Chair,Furniture,North,2,247.37,0.0,494.74,306.74,188.0,Ayesha
1757,2026-06-14,C029,Desk,Furniture,East,2,593.75,0.0,1187.5,807.5,380.0,Sara
1758,2026-06-18,C048,Bookshelf,Furniture,North,2,398.51,0.0,797.02,510.09,286.93,Fatima
1759,2026-06-12,C280,Headphones,Electronics,East,2,118.72,0.0,237.44,154.34,83.1,Ali
1760,2026-06-04,C024,Bookshelf,Furniture,East,2,402.97,0.0,805.94,515.8,290.14,Sara
1761,2026-06-19,C288,Printer,Office Supplies,North,3,297.03,0.05,846.54,552.48,294.06,Fatima
1762,2026-06-23,C245,Phone,Electronics,North,2,704.09,0.0,1408.18,1042.05,366.13,Ahmed
1763,2026-06-25,C071,Desk,Furniture,East,2,600.56,0.0,1201.12,816.76,384.36,Ahmed
1764,2026-06-25,C241,Headphones,Electronics,North,3,118.34,0.05,337.27,230.76,106.51,Ali
1765,2026-06-02,C083,Bookshelf,Furniture,East,3,404.0,0.05,1151.4,775.68,375.72,Sara
1766,2026-06-13,C130,Paper Box,Office Supplies,South,2,75.08,0.0,150.16,72.08,78.08,Ahmed
1767,2026-06-16,C270,Chair,Furniture,South,2,246.91,0.0,493.82,306.17,187.65,Ayesha
1768,2026-06-12,C289,Chair,Furniture,North,3,248.87,0.05,709.28,462.9,246.38,Ahmed
1769,2026-06-24,C114,Cabinet,Furniture,North,2,492.5,0.0,985.0,650.1,334.9,Ali
1770,2026-06-23,C291,Monitor,Electronics,South,2,301.14,0.0,602.28,433.64,168.64,Ayesha
1771,2026-06-12,C255,Monitor,Electronics,East,2,296.55,0.0,593.1,427.03,166.07,Bilal
1772,2026-06-13,C023,Bookshelf,Furniture,East,3,405.67,0.05,1156.16,778.89,377.27,Fatima
1773,2026-06-26,C158,Phone,Electronics,South,3,703.51,0.05,2005.0,1561.79,443.21,Ahmed
1774,2026-06-12,C203,Printer,Office Supplies,North,2,304.58,0.0,609.16,377.68,231.48,Sara
1775,2026-06-19,C100,Headphones,Electronics,East,2,120.4,0.0,240.8,156.52,84.28,Ahmed
1776,2026-06-25,C092,Bookshelf,Furniture,North,3,394.76,0.05,1125.07,757.94,367.13,Ayesha
1777,2026-06-04,C036,Bookshelf,Furniture,North,3,403.51,0.05,1150.0,774.74,375.26,Ali
1778,2026-06-28,C235,Phone,Electronics,South,3,688.64,0.05,1962.62,1528.78,433.84,Ayesha
1779,2026-06-17,C204,Chair,Furniture,East,3,248.41,0.05,707.97,462.04,245.93,Bilal
1780,2026-06-28,C274,Toner,Office Supplies,South,2,148.53,0.0,297.06,166.35,130.71,Bilal
1781,2026-06-01,C288,Bookshelf,Furniture,North,2,404.82,0.0,809.64,518.17,291.47,Ali
1782,2026-06-27,C237,Phone,Electronics,South,3,688.54,0.05,1962.34,1528.56,433.78,Ahmed
1783,2026-06-25,C134,Paper Box,Office Supplies,East,2,74.2,0.0,148.4,71.23,77.17,Ahmed
1784,2026-06-02,C261,Chair,Furniture,North,2,254.79,0.0,509.58,315.94,193.64,Fatima
1785,2026-06-25,C126,Stationery Kit,Office Supplies,North,2,98.28,0.0,196.56,98.28,98.28,Fatima
1786,2026-06-11,C232,Cabinet,Furniture,North,2,494.47,0.0,988.94,652.7,336.24,Sara
